,country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10
106500,Réunion,RE,2022-03-06 00:00:00+00:00,TV,10,All of Us Are Dead,All of Us Are Dead: Season 1,6
106501,Réunion,RE,2022-02-27 00:00:00+00:00,Films,1,Restless,N/A,1
106502,Réunion,RE,2022-02-27 00:00:00+00:00,Films,2,A Madea Homecoming,N/A,1
106503,Réunion,RE,2022-02-27 00:00:00+00:00,Films,3,Paradise Beach,N/A,2
106504,Réunion,RE,2022-02-27 00:00:00+00:00,Films,4,Don't Kill Me,N/A,1
106505,Réunion,RE,2022-02-27 00:00:00+00:00,Films,5,Fistful of Vengeance,N/A,2
106506,Réunion,RE,2022-02-27 00:00:00+00:00,Films,6,Texas Chainsaw Massacre,N/A,2
106507,Réunion,RE,2022-02-27 00:00:00+00:00,Films,7,The Wolf's Call,N/A,1
106508,Réunion,RE,2022-02-27 00:00:00+00:00,Films,8,Love Tactics,N/A,3
106509,Réunion,RE,2022-02-27 00:00:00+00:00,Films,9,UFO,N/A,1
106510,Réunion,RE,2022-02-27 00:00:00+00:00,Films,10,Through My Window,N/A,4
106511,Réunion,RE,2022-02-27 00:00:00+00:00,TV,1,One of Us Is Lying,One of Us Is Lying: Season 1,2
106512,Réunion,RE,2022-02-27 00:00:00+00:00,TV,2,Inventing Anna,Inventing Anna: Limited Series,3
106513,Réunion,RE,2022-02-27 00:00:00+00:00,TV,3,Vikings: Valhalla,Vikings: Valhalla: Season 1,1
106514,Réunion,RE,2022-02-27 00:00:00+00:00,TV,4,Toy Boy,Toy Boy: Season 1,5
106515,Réunion,RE,2022-02-27 00:00:00+00:00,TV,5,All of Us Are Dead,All of Us Are Dead: Season 1,5
106516,Réunion,RE,2022-02-27 00:00:00+00:00,TV,6,Raising Dion,Raising Dion: Season 2,4
106517,Réunion,RE,2022-02-27 00:00:00+00:00,TV,7,Boruto: Naruto Next Generations,Boruto: Naruto Next Generations: Season 4,4
106518,Réunion,RE,2022-02-27 00:00:00+00:00,TV,8,Secrets of Summer,Secrets of Summer: Season 1,2
106519,Réunion,RE,2022-02-27 00:00:00+00:00,TV,9,Toy Boy,Toy Boy: Season 2,2
106520,Réunion,RE,2022-02-27 00:00:00+00:00,TV,10,Raising Dion,Raising Dion: Season 1,3
106521,Réunion,RE,2022-02-20 00:00:00+00:00,Films,1,Fistful of Vengeance,N/A,1
106522,Réunion,RE,2022-02-20 00:00:00+00:00,Films,2,Love Tactics,N/A,2
106523,Réunion,RE,2022-02-20 00:00:00+00:00,Films,3,Texas Chainsaw Massacre,N/A,1
106524,Réunion,RE,2022-02-20 00:00:00+00:00,Films,4,Tall Girl 2,N/A,2
106525,Réunion,RE,2022-02-20 00:00:00+00:00,Films,5,Through My Window,N/A,3
106526,Réunion,RE,2022-02-20 00:00:00+00:00,Films,6,Bigbug,N/A,2
106527,Réunion,RE,2022-02-20 00:00:00+00:00,Films,7,The Tinder Swindler,N/A,3
106528,Réunion,RE,2022-02-20 00:00:00+00:00,Films,8,The Privilege,N/A,2
106529,Réunion,RE,2022-02-20 00:00:00+00:00,Films,9,How to Train Your Dragon: The Hidden World,N/A,1
106530,Réunion,RE,2022-02-20 00:00:00+00:00,Films,10,Paradise Beach,N/A,1
106531,Réunion,RE,2022-02-20 00:00:00+00:00,TV,1,Inventing Anna,Inventing Anna: Limited Series,2
106532,Réunion,RE,2022-02-20 00:00:00+00:00,TV,2,Toy Boy,Toy Boy: Season 1,4
106533,Réunion,RE,2022-02-20 00:00:00+00:00,TV,3,All of Us Are Dead,All of Us Are Dead: Season 1,4
106534,Réunion,RE,2022-02-20 00:00:00+00:00,TV,4,Raising Dion,Raising Dion: Season 2,3
106535,Réunion,RE,2022-02-20 00:00:00+00:00,TV,5,One of Us Is Lying,One of Us Is Lying: Season 1,1
106536,Réunion,RE,2022-02-20 00:00:00+00:00,TV,6,"Devotion, a Story of Love and Desire","Devotion, a Story of Love and Desire: Season 1",1
106537,Réunion,RE,2022-02-20 00:00:00+00:00,TV,7,Boruto: Naruto Next Generations,Boruto: Naruto Next Generations: Season 4,3
106538,Réunion,RE,2022-02-20 00:00:00+00:00,TV,8,Toy Boy,Toy Boy: Season 2,1
106539,Réunion,RE,2022-02-20 00:00:00+00:00,TV,9,Secrets of Summer,Secrets of Summer: Season 1,1
106540,Réunion,RE,2022-02-20 00:00:00+00:00,TV,10,Sweet Magnolias,Sweet Magnolias: Season 2,2
106541,Réunion,RE,2022-02-13 00:00:00+00:00,Films,1,Through My Window,N/A,2
106542,Réunion,RE,2022-02-13 00:00:00+00:00,Films,2,Tall Girl 2,N/A,1
106543,Réunion,RE,2022-02-13 00:00:00+00:00,Films,3,The Privilege,N/A,1
106544,Réunion,RE,2022-02-13 00:00:00+00:00,Films,4,The Tinder Swindler,N/A,2
106545,Réunion,RE,2022-02-13 00:00:00+00:00,Films,5,Cradle 2 the Grave,N/A,2
106546,Réunion,RE,2022-02-13 00:00:00+00:00,Films,6,The Italian Job,N/A,2
106547,Réunion,RE,2022-02-13 00:00:00+00:00,Films,7,World War Z,N/A,1
106548,Réunion,RE,2022-02-13 00:00:00+00:00,Films,8,Love Tactics,N/A,1
106549,Réunion,RE,2022-02-13 00:00:00+00:00,Films,9,Bigbug,N/A,1
106550,Réunion,RE,2022-02-13 00:00:00+00:00,Films,10,Into the Wind,N/A,1
106551,Réunion,RE,2022-02-13 00:00:00+00:00,TV,1,All of Us Are Dead,All of Us Are Dead: Season 1,3
106552,Réunion,RE,2022-02-13 00:00:00+00:00,TV,2,Raising Dion,Raising Dion: Season 2,2
106553,Réunion,RE,2022-02-13 00:00:00+00:00,TV,3,Sweet Magnolias,Sweet Magnolias: Season 2,1
106554,Réunion,RE,2022-02-13 00:00:00+00:00,TV,4,Inventing Anna,Inventing Anna: Limited Series,1
106555,Réunion,RE,2022-02-13 00:00:00+00:00,TV,5,Boruto: Naruto Next Generations,Boruto: Naruto Next Generations: Season 4,2
106556,Réunion,RE,2022-02-13 00:00:00+00:00,TV,6,Dark Desire,Dark Desire: Season 2,2
106557,Réunion,RE,2022-02-13 00:00:00+00:00,TV,7,Raising Dion,Raising Dion: Season 1,2
106558,Réunion,RE,2022-02-13 00:00:00+00:00,TV,8,Dark Desire,Dark Desire: Season 1,2
106559,Réunion,RE,2022-02-13 00:00:00+00:00,TV,9,Toy Boy,Toy Boy: Season 1,3
106560,Réunion,RE,2022-02-13 00:00:00+00:00,TV,10,Sweet Magnolias,Sweet Magnolias: Season 1,1
106561,Réunion,RE,2022-02-06 00:00:00+00:00,Films,1,"I, Frankenstein",N/A,1
106562,Réunion,RE,2022-02-06 00:00:00+00:00,Films,2,Through My Window,N/A,1
106563,Réunion,RE,2022-02-06 00:00:00+00:00,Films,3,Home Team,N/A,2
106564,Réunion,RE,2022-02-06 00:00:00+00:00,Films,4,Cradle 2 the Grave,N/A,1
106565,Réunion,RE,2022-02-06 00:00:00+00:00,Films,5,Sahara,N/A,1
106566,Réunion,RE,2022-02-06 00:00:00+00:00,Films,6,The Mule,N/A,2
106567,Réunion,RE,2022-02-06 00:00:00+00:00,Films,7,The Tinder Swindler,N/A,1
106568,Réunion,RE,2022-02-06 00:00:00+00:00,Films,8,The Italian Job,N/A,1
106569,Réunion,RE,2022-02-06 00:00:00+00:00,Films,9,Chestnut: Hero of Central Park,N/A,1
106570,Réunion,RE,2022-02-06 00:00:00+00:00,TV,1,All of Us Are Dead,All of Us Are Dead: Season 1,2
106571,Réunion,RE,2022-02-06 00:00:00+00:00,TV,2,Raising Dion,Raising Dion: Season 2,1
106572,Réunion,RE,2022-02-06 00:00:00+00:00,TV,3,In From the Cold,In From the Cold: Season 1,2
106573,Réunion,RE,2022-02-06 00:00:00+00:00,TV,4,The Woman in the House Across the Street from the Girl in the Window,The Woman in the House Across the Street from the Girl in the Window: Season 1,2
106574,Réunion,RE,2022-02-06 00:00:00+00:00,TV,5,Raising Dion,Raising Dion: Season 1,1
106575,Réunion,RE,2022-02-06 00:00:00+00:00,TV,6,Dark Desire,Dark Desire: Season 2,1
106576,Réunion,RE,2022-02-06 00:00:00+00:00,TV,7,Dark Desire,Dark Desire: Season 1,1
106577,Réunion,RE,2022-02-06 00:00:00+00:00,TV,8,I Am Georgina,I Am Georgina: Season 1,2
106578,Réunion,RE,2022-02-06 00:00:00+00:00,TV,9,Feria: The Darkest Light,Feria: The Darkest Light: Season 1,1
106579,Réunion,RE,2022-02-06 00:00:00+00:00,TV,10,Boruto: Naruto Next Generations,Boruto: Naruto Next Generations: Season 4,1
106580,Réunion,RE,2022-01-30 00:00:00+00:00,Films,1,The Royal Treatment,N/A,2
106581,Réunion,RE,2022-01-30 00:00:00+00:00,Films,2,Amandla,N/A,2
106582,Réunion,RE,2022-01-30 00:00:00+00:00,Films,3,أصحاب ...ولا أعزّ,N/A,2
106583,Réunion,RE,2022-01-30 00:00:00+00:00,Films,4,Home Team,N/A,1
106584,Réunion,RE,2022-01-30 00:00:00+00:00,Films,5,My Father's Violin,N/A,1
106585,Réunion,RE,2022-01-30 00:00:00+00:00,Films,6,The Mule,N/A,1
106586,Réunion,RE,2022-01-30 00:00:00+00:00,Films,7,Riverdance: The Animated Adventure,N/A,3
106587,Réunion,RE,2022-01-30 00:00:00+00:00,Films,8,Aquaman,N/A,7
106588,Réunion,RE,2022-01-30 00:00:00+00:00,Films,9,Brazen,N/A,3
106589,Réunion,RE,2022-01-30 00:00:00+00:00,Films,10,Munich – The Edge of War,N/A,1
106590,Réunion,RE,2022-01-30 00:00:00+00:00,TV,1,All of Us Are Dead,All of Us Are Dead: Season 1,1
106591,Réunion,RE,2022-01-30 00:00:00+00:00,TV,2,In From the Cold,In From the Cold: Season 1,1
106592,Réunion,RE,2022-01-30 00:00:00+00:00,TV,3,Summer Heat,Summer Heat: Season 1,1
106593,Réunion,RE,2022-01-30 00:00:00+00:00,TV,4,Neymar: The Perfect Chaos,Neymar: The Perfect Chaos: Limited Series,1
106594,Réunion,RE,2022-01-30 00:00:00+00:00,TV,5,Archive 81,Archive 81: Season 1,3
106595,Réunion,RE,2022-01-30 00:00:00+00:00,TV,6,I Am Georgina,I Am Georgina: Season 1,1
106596,Réunion,RE,2022-01-30 00:00:00+00:00,TV,7,The Queen of Flow,The Queen of Flow: Season 1,22
106597,Réunion,RE,2022-01-30 00:00:00+00:00,TV,8,Too Hot to Handle,Too Hot to Handle: Season 3,2
106598,Réunion,RE,2022-01-30 00:00:00+00:00,TV,9,The Woman in the House Across the Street from the Girl in the Window,The Woman in the House Across the Street from the Girl in the Window: Season 1,1
106599,Réunion,RE,2022-01-30 00:00:00+00:00,TV,10,Ozark,Ozark: Season 4,1
106600,Réunion,RE,2022-01-23 00:00:00+00:00,Films,1,The Royal Treatment,N/A,1
106601,Réunion,RE,2022-01-23 00:00:00+00:00,Films,2,Brazen,N/A,2
106602,Réunion,RE,2022-01-23 00:00:00+00:00,Films,3,Riverdance: The Animated Adventure,N/A,2
106603,Réunion,RE,2022-01-23 00:00:00+00:00,Films,4,Amandla,N/A,1
106604,Réunion,RE,2022-01-23 00:00:00+00:00,Films,5,How I Fell in Love with a Gangster,N/A,2
106605,Réunion,RE,2022-01-23 00:00:00+00:00,Films,6,أصحاب ...ولا أعزّ,N/A,1
106606,Réunion,RE,2022-01-23 00:00:00+00:00,Films,7,Don't Look Up,N/A,5
106607,Réunion,RE,2022-01-23 00:00:00+00:00,Films,8,Lockout,N/A,1
106608,Réunion,RE,2022-01-23 00:00:00+00:00,Films,9,Aquaman,N/A,6
106609,Réunion,RE,2022-01-23 00:00:00+00:00,Films,10,Mother/Android,N/A,3
106610,Réunion,RE,2022-01-23 00:00:00+00:00,TV,1,Archive 81,Archive 81: Season 1,2
106611,Réunion,RE,2022-01-23 00:00:00+00:00,TV,2,The Queen of Flow,The Queen of Flow: Season 1,21
106612,Réunion,RE,2022-01-23 00:00:00+00:00,TV,3,Too Hot to Handle,Too Hot to Handle: Season 3,1
106613,Réunion,RE,2022-01-23 00:00:00+00:00,TV,4,Stay Close,Stay Close: Limited Series,4
106614,Réunion,RE,2022-01-23 00:00:00+00:00,TV,5,The Queen of Flow,The Queen of Flow: Season 2,10
106615,Réunion,RE,2022-01-23 00:00:00+00:00,TV,6,The Stranger,The Stranger: Limited Series,1
106616,Réunion,RE,2022-01-23 00:00:00+00:00,TV,7,Cobra Kai,Cobra Kai: Season 4,4
106617,Réunion,RE,2022-01-23 00:00:00+00:00,TV,8,The Witcher,The Witcher: Season 2,6
106618,Réunion,RE,2022-01-23 00:00:00+00:00,TV,9,SHAMAN KING,SHAMAN KING: Season 1,5
106619,Réunion,RE,2022-01-23 00:00:00+00:00,TV,10,Ozark,Ozark: Season 1,1
106620,Réunion,RE,2022-01-16 00:00:00+00:00,Films,1,Brazen,N/A,1
106621,Réunion,RE,2022-01-16 00:00:00+00:00,Films,2,Mother/Android,N/A,2
106622,Réunion,RE,2022-01-16 00:00:00+00:00,Films,3,Room,N/A,2
106623,Réunion,RE,2022-01-16 00:00:00+00:00,Films,4,Don't Look Up,N/A,4
106624,Réunion,RE,2022-01-16 00:00:00+00:00,Films,5,Riverdance: The Animated Adventure,N/A,1
106625,Réunion,RE,2022-01-16 00:00:00+00:00,Films,6,Aquaman,N/A,5
106626,Réunion,RE,2022-01-16 00:00:00+00:00,Films,7,Last Vegas,N/A,1
106627,Réunion,RE,2022-01-16 00:00:00+00:00,Films,8,How I Fell in Love with a Gangster,N/A,1
106628,Réunion,RE,2022-01-16 00:00:00+00:00,Films,9,Ride Along 2,N/A,3
106629,Réunion,RE,2022-01-16 00:00:00+00:00,Films,10,The Wasteland,N/A,2
106630,Réunion,RE,2022-01-16 00:00:00+00:00,TV,1,Stay Close,Stay Close: Limited Series,3
106631,Réunion,RE,2022-01-16 00:00:00+00:00,TV,2,Cobra Kai,Cobra Kai: Season 4,3
106632,Réunion,RE,2022-01-16 00:00:00+00:00,TV,3,The Queen of Flow,The Queen of Flow: Season 1,20
106633,Réunion,RE,2022-01-16 00:00:00+00:00,TV,4,The Witcher,The Witcher: Season 2,5
106634,Réunion,RE,2022-01-16 00:00:00+00:00,TV,5,The Queen of Flow,The Queen of Flow: Season 2,9
106635,Réunion,RE,2022-01-16 00:00:00+00:00,TV,6,Archive 81,Archive 81: Season 1,1
106636,Réunion,RE,2022-01-16 00:00:00+00:00,TV,7,SHAMAN KING,SHAMAN KING: Season 1,4
106637,Réunion,RE,2022-01-16 00:00:00+00:00,TV,8,Rebelde,Rebelde: Season 1,1
106638,Réunion,RE,2022-01-16 00:00:00+00:00,TV,9,Emily in Paris,Emily in Paris: Season 2,4
106639,Réunion,RE,2022-01-16 00:00:00+00:00,TV,10,The Witcher,The Witcher: Season 1,4
106640,Réunion,RE,2022-01-09 00:00:00+00:00,Films,1,Mother/Android,N/A,1
106641,Réunion,RE,2022-01-09 00:00:00+00:00,Films,2,The Scorpion King 2: Rise of a Warrior,N/A,2
106642,Réunion,RE,2022-01-09 00:00:00+00:00,Films,3,RED 2,N/A,2
106643,Réunion,RE,2022-01-09 00:00:00+00:00,Films,4,Don't Look Up,N/A,3
106644,Réunion,RE,2022-01-09 00:00:00+00:00,Films,5,A Star Is Born,N/A,1
106645,Réunion,RE,2022-01-09 00:00:00+00:00,Films,6,The Wasteland,N/A,1
106646,Réunion,RE,2022-01-09 00:00:00+00:00,Films,7,Aquaman,N/A,4
106647,Réunion,RE,2022-01-09 00:00:00+00:00,Films,8,Seal Team,N/A,2
106648,Réunion,RE,2022-01-09 00:00:00+00:00,Films,9,The Lost Daughter,N/A,1
106649,Réunion,RE,2022-01-09 00:00:00+00:00,Films,10,Room,N/A,1
106650,Réunion,RE,2022-01-09 00:00:00+00:00,TV,1,Stay Close,Stay Close: Limited Series,2
106651,Réunion,RE,2022-01-09 00:00:00+00:00,TV,2,Cobra Kai,Cobra Kai: Season 4,2
106652,Réunion,RE,2022-01-09 00:00:00+00:00,TV,3,The Witcher,The Witcher: Season 2,4
106653,Réunion,RE,2022-01-09 00:00:00+00:00,TV,4,Kitz,Kitz: Season 1,1
106654,Réunion,RE,2022-01-09 00:00:00+00:00,TV,5,The Queen of Flow,The Queen of Flow: Season 1,19
106655,Réunion,RE,2022-01-09 00:00:00+00:00,TV,6,Cobra Kai,Cobra Kai: Season 1,1
106656,Réunion,RE,2022-01-09 00:00:00+00:00,TV,7,The Queen of Flow,The Queen of Flow: Season 2,8
106657,Réunion,RE,2022-01-09 00:00:00+00:00,TV,8,Emily in Paris,Emily in Paris: Season 2,3
106658,Réunion,RE,2022-01-09 00:00:00+00:00,TV,9,Cobra Kai,Cobra Kai: Season 3,1
106659,Réunion,RE,2022-01-09 00:00:00+00:00,TV,10,Power Rangers Dino Fury,Power Rangers Dino Fury: Season 1,1
106660,Réunion,RE,2022-01-02 00:00:00+00:00,Films,1,Don't Look Up,N/A,2
106661,Réunion,RE,2022-01-02 00:00:00+00:00,Films,2,Lulli,N/A,1
106662,Réunion,RE,2022-01-02 00:00:00+00:00,Films,3,Aquaman,N/A,3
106663,Réunion,RE,2022-01-02 00:00:00+00:00,Films,4,The Scorpion King 2: Rise of a Warrior,N/A,1
106664,Réunion,RE,2022-01-02 00:00:00+00:00,Films,5,Back to the Outback,N/A,4
106665,Réunion,RE,2022-01-02 00:00:00+00:00,Films,6,RED 2,N/A,1
106666,Réunion,RE,2022-01-02 00:00:00+00:00,Films,7,Red Notice,N/A,6
106667,Réunion,RE,2022-01-02 00:00:00+00:00,Films,8,The Unforgivable,N/A,4
106668,Réunion,RE,2022-01-02 00:00:00+00:00,Films,9,Dr. Seuss' The Grinch,N/A,4
106669,Réunion,RE,2022-01-02 00:00:00+00:00,Films,10,Seal Team,N/A,1
106670,Réunion,RE,2022-01-02 00:00:00+00:00,TV,1,Cobra Kai,Cobra Kai: Season 4,1
106671,Réunion,RE,2022-01-02 00:00:00+00:00,TV,2,The Witcher,The Witcher: Season 2,3
106672,Réunion,RE,2022-01-02 00:00:00+00:00,TV,3,Emily in Paris,Emily in Paris: Season 2,2
106673,Réunion,RE,2022-01-02 00:00:00+00:00,TV,4,The Witcher,The Witcher: Season 1,3
106674,Réunion,RE,2022-01-02 00:00:00+00:00,TV,5,The Silent Sea,The Silent Sea: Season 1,1
106675,Réunion,RE,2022-01-02 00:00:00+00:00,TV,6,The Queen of Flow,The Queen of Flow: Season 1,18
106676,Réunion,RE,2022-01-02 00:00:00+00:00,TV,7,The Queen of Flow,The Queen of Flow: Season 2,7
106677,Réunion,RE,2022-01-02 00:00:00+00:00,TV,8,Stay Close,Stay Close: Limited Series,1
106678,Réunion,RE,2022-01-02 00:00:00+00:00,TV,9,Princess Sarah,Princess Sarah: Season 1,3
106679,Réunion,RE,2022-01-02 00:00:00+00:00,TV,10,Money Heist,Money Heist: Part 5,8
106680,Réunion,RE,2021-12-26 00:00:00+00:00,Films,1,Aquaman,N/A,2
106681,Réunion,RE,2021-12-26 00:00:00+00:00,Films,2,Don't Look Up,N/A,1
106682,Réunion,RE,2021-12-26 00:00:00+00:00,Films,3,Back to the Outback,N/A,3
106683,Réunion,RE,2021-12-26 00:00:00+00:00,Films,4,A Naija Christmas,N/A,2
106684,Réunion,RE,2021-12-26 00:00:00+00:00,Films,5,The Unforgivable,N/A,3
106685,Réunion,RE,2021-12-26 00:00:00+00:00,Films,6,In the Heart of the Sea,N/A,1
106686,Réunion,RE,2021-12-26 00:00:00+00:00,Films,7,Dr. Seuss' The Grinch,N/A,3
106687,Réunion,RE,2021-12-26 00:00:00+00:00,Films,8,A California Christmas: City Lights,N/A,2
106688,Réunion,RE,2021-12-26 00:00:00+00:00,Films,9,Executive Decision,N/A,2
106689,Réunion,RE,2021-12-26 00:00:00+00:00,Films,10,Mortal Engines,N/A,1
106690,Réunion,RE,2021-12-26 00:00:00+00:00,TV,1,The Witcher,The Witcher: Season 2,2
106691,Réunion,RE,2021-12-26 00:00:00+00:00,TV,2,The Witcher,The Witcher: Season 1,2
106692,Réunion,RE,2021-12-26 00:00:00+00:00,TV,3,Emily in Paris,Emily in Paris: Season 2,1
106693,Réunion,RE,2021-12-26 00:00:00+00:00,TV,4,Princess Sarah,Princess Sarah: Season 1,2
106694,Réunion,RE,2021-12-26 00:00:00+00:00,TV,5,Money Heist,Money Heist: Part 5,7
106695,Réunion,RE,2021-12-26 00:00:00+00:00,TV,6,The Queen of Flow,The Queen of Flow: Season 2,6
106696,Réunion,RE,2021-12-26 00:00:00+00:00,TV,7,The Queen of Flow,The Queen of Flow: Season 1,17
106697,Réunion,RE,2021-12-26 00:00:00+00:00,TV,8,The Girl from Oslo,The Girl from Oslo: Season 1,1
106698,Réunion,RE,2021-12-26 00:00:00+00:00,TV,9,Titans,Titans: Season 3,3
106699,Réunion,RE,2021-12-26 00:00:00+00:00,TV,10,PAW Patrol,PAW Patrol: Season 5,4
106700,Réunion,RE,2021-12-19 00:00:00+00:00,Films,1,The Unforgivable,N/A,2
106701,Réunion,RE,2021-12-19 00:00:00+00:00,Films,2,Back to the Outback,N/A,2
106702,Réunion,RE,2021-12-19 00:00:00+00:00,Films,3,Aquaman,N/A,1
106703,Réunion,RE,2021-12-19 00:00:00+00:00,Films,4,Into the Storm,N/A,1
106704,Réunion,RE,2021-12-19 00:00:00+00:00,Films,5,A California Christmas: City Lights,N/A,1
106705,Réunion,RE,2021-12-19 00:00:00+00:00,Films,6,Anonymously Yours,N/A,1
106706,Réunion,RE,2021-12-19 00:00:00+00:00,Films,7,Executive Decision,N/A,1
106707,Réunion,RE,2021-12-19 00:00:00+00:00,Films,8,A Naija Christmas,N/A,1
106708,Réunion,RE,2021-12-19 00:00:00+00:00,Films,9,Richie Rich,N/A,1
106709,Réunion,RE,2021-12-19 00:00:00+00:00,Films,10,Dr. Seuss' The Grinch,N/A,2
106710,Réunion,RE,2021-12-19 00:00:00+00:00,TV,1,The Witcher,The Witcher: Season 2,1
106711,Réunion,RE,2021-12-19 00:00:00+00:00,TV,2,Money Heist,Money Heist: Part 5,6
106712,Réunion,RE,2021-12-19 00:00:00+00:00,TV,3,Titans,Titans: Season 3,2
106713,Réunion,RE,2021-12-19 00:00:00+00:00,TV,4,The Witcher,The Witcher: Season 1,1
106714,Réunion,RE,2021-12-19 00:00:00+00:00,TV,5,The Queen of Flow,The Queen of Flow: Season 1,16
106715,Réunion,RE,2021-12-19 00:00:00+00:00,TV,6,The Queen of Flow,The Queen of Flow: Season 2,5
106716,Réunion,RE,2021-12-19 00:00:00+00:00,TV,7,Princess Sarah,Princess Sarah: Season 1,1
106717,Réunion,RE,2021-12-19 00:00:00+00:00,TV,8,Titans,Titans: Season 1,2
106718,Réunion,RE,2021-12-19 00:00:00+00:00,TV,9,Titans,Titans: Season 2,1
106719,Réunion,RE,2021-12-19 00:00:00+00:00,TV,10,Lost in Space,Lost in Space: Season 3,3
106720,Réunion,RE,2021-12-12 00:00:00+00:00,Films,1,The Unforgivable,N/A,1
106721,Réunion,RE,2021-12-12 00:00:00+00:00,Films,2,Back to the Outback,N/A,1
106722,Réunion,RE,2021-12-12 00:00:00+00:00,Films,3,Dr. Seuss' The Grinch,N/A,1
106723,Réunion,RE,2021-12-12 00:00:00+00:00,Films,4,The 15:17 to Paris,N/A,1
106724,Réunion,RE,2021-12-12 00:00:00+00:00,Films,5,Night School,N/A,1
106725,Réunion,RE,2021-12-12 00:00:00+00:00,Films,6,David and the Elves,N/A,1
106726,Réunion,RE,2021-12-12 00:00:00+00:00,Films,7,More the Merrier,N/A,2
106727,Réunion,RE,2021-12-12 00:00:00+00:00,Films,8,Red Notice,N/A,5
106728,Réunion,RE,2021-12-12 00:00:00+00:00,Films,9,Green Snake,N/A,2
106729,Réunion,RE,2021-12-12 00:00:00+00:00,Films,10,The Claus Family 2,N/A,1
106730,Réunion,RE,2021-12-12 00:00:00+00:00,TV,1,Money Heist,Money Heist: Part 5,5
106731,Réunion,RE,2021-12-12 00:00:00+00:00,TV,2,Titans,Titans: Season 3,1
106732,Réunion,RE,2021-12-12 00:00:00+00:00,TV,3,The Queen of Flow,The Queen of Flow: Season 1,15
106733,Réunion,RE,2021-12-12 00:00:00+00:00,TV,4,The Queen of Flow,The Queen of Flow: Season 2,4
106734,Réunion,RE,2021-12-12 00:00:00+00:00,TV,5,Lost in Space,Lost in Space: Season 3,2
106735,Réunion,RE,2021-12-12 00:00:00+00:00,TV,6,Lost in Space,Lost in Space: Season 1,2
106736,Réunion,RE,2021-12-12 00:00:00+00:00,TV,7,Titans,Titans: Season 1,1
106737,Réunion,RE,2021-12-12 00:00:00+00:00,TV,8,Lost in Space,Lost in Space: Season 2,1
106738,Réunion,RE,2021-12-12 00:00:00+00:00,TV,9,Jurassic World Camp Cretaceous,Jurassic World Camp Cretaceous: Season 4,1
106739,Réunion,RE,2021-12-12 00:00:00+00:00,TV,10,SHAMAN KING,SHAMAN KING: Season 1,3
106740,Réunion,RE,2021-12-05 00:00:00+00:00,Films,1,Bruised,N/A,2
106741,Réunion,RE,2021-12-05 00:00:00+00:00,Films,2,More the Merrier,N/A,1
106742,Réunion,RE,2021-12-05 00:00:00+00:00,Films,3,Green Snake,N/A,1
106743,Réunion,RE,2021-12-05 00:00:00+00:00,Films,4,Red Notice,N/A,4
106744,Réunion,RE,2021-12-05 00:00:00+00:00,Films,5,A Castle For Christmas,N/A,2
106745,Réunion,RE,2021-12-05 00:00:00+00:00,Films,6,Abominable,N/A,1
106746,Réunion,RE,2021-12-05 00:00:00+00:00,Films,7,Jack Reacher,N/A,2
106747,Réunion,RE,2021-12-05 00:00:00+00:00,Films,8,Single All The Way,N/A,1
106748,Réunion,RE,2021-12-05 00:00:00+00:00,Films,9,The Power of the Dog,N/A,1
106749,Réunion,RE,2021-12-05 00:00:00+00:00,Films,10,The Croods,N/A,3
106750,Réunion,RE,2021-12-05 00:00:00+00:00,TV,1,Money Heist,Money Heist: Part 5,4
106751,Réunion,RE,2021-12-05 00:00:00+00:00,TV,2,The Queen of Flow,The Queen of Flow: Season 2,3
106752,Réunion,RE,2021-12-05 00:00:00+00:00,TV,3,The Queen of Flow,The Queen of Flow: Season 1,14
106753,Réunion,RE,2021-12-05 00:00:00+00:00,TV,4,Lost in Space,Lost in Space: Season 3,1
106754,Réunion,RE,2021-12-05 00:00:00+00:00,TV,5,Elves,Elves: Season 1,1
106755,Réunion,RE,2021-12-05 00:00:00+00:00,TV,6,Lost in Space,Lost in Space: Season 1,1
106756,Réunion,RE,2021-12-05 00:00:00+00:00,TV,7,True Story,True Story: Limited Series,2
106757,Réunion,RE,2021-12-05 00:00:00+00:00,TV,8,Hellbound,Hellbound: Season 1,3
106758,Réunion,RE,2021-12-05 00:00:00+00:00,TV,9,Dynasty,Dynasty: Season 4,7
106759,Réunion,RE,2021-12-05 00:00:00+00:00,TV,10,Cowboy Bebop,Cowboy Bebop: Season 1,3
106760,Réunion,RE,2021-11-28 00:00:00+00:00,Films,1,Bruised,N/A,1
106761,Réunion,RE,2021-11-28 00:00:00+00:00,Films,2,Jack Reacher,N/A,1
106762,Réunion,RE,2021-11-28 00:00:00+00:00,Films,3,Red Notice,N/A,3
106763,Réunion,RE,2021-11-28 00:00:00+00:00,Films,4,The Croods,N/A,2
106764,Réunion,RE,2021-11-28 00:00:00+00:00,Films,5,G.I. Joe: Retaliation,N/A,2
106765,Réunion,RE,2021-11-28 00:00:00+00:00,Films,6,The Princess Switch 3: Romancing the Star,N/A,2
106766,Réunion,RE,2021-11-28 00:00:00+00:00,Films,7,Just Short of Perfect,N/A,2
106767,Réunion,RE,2021-11-28 00:00:00+00:00,Films,8,Central Intelligence,N/A,2
106768,Réunion,RE,2021-11-28 00:00:00+00:00,Films,9,A Castle For Christmas,N/A,1
